HM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,P3_F_BB_nCi_2_NS4_H_A_KA_h_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,MX_F_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,MX_F_AB_nCi_2_SS1_n_X_NSRW_e_MAS,RA_B_AB_nCi_2_NS6_H_n_D_SRW_m-e_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,HM_F_BB_nCi_2_NS4_H_A_SRW_e_MAS,MN_B_AB_nCi_2_NS1_T_NSRW_c-m_MAS,RA_Q_AB_nCi_2_NS5_H_n_D_SRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_NSRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,HM_F_BB_nCi_2_NS5_H_A_SRW_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_LGP[1-3]_h_MAS,SD_B_AB_nCi_2_MP5_T_LGP[2-4]_e-p_MAS,MX_F_AB_nCi_2_SS1_A_LGP[1]_e_MAS,SD_B_AB_nCi_2_MP7_T_LGP[2-4]_e-p_MAS,MX_Q_AB_nCi_2_SS1_A_LGP[1]_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS5_H_A_LGP[1_2_6]_h_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_KA_h_MAS,GM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,classreal
0.404832329,88.82282369,711.36,272.8865724,2162.5344,1.618125,1.618125,829.57518,318.2353905,52.74327024,-0.810732669,646.912,4.3605,4.3605,125.1074719,79.01375263,0.202483464,1.7775,0.253684416,4.93425,279.8906418,88.82282369,0.426712443,inactive
0.358795533,78.76654759,744.8,285.7145736,2264.192,1.618125,1.618125,868.5723038,333.1951738,51.04848089,-0.818093503,628.4288,4.3605,4.3605,132.8832166,70.14982134,0.132391432,1.7775,0.174736262,4.845,262.0502552,78.76654759,0.376130871,inactive
0.441944354,109.1060573,0,0,0,1.618125,1.618125,0,0,81.1457865,-0.81067189,0,4.3605,4.3605,241.2321278,96.70722604,0.311162125,2.65875,0.425876784,9.5146875,349.950369,109.1060573,0.443431105,inactive
0.354113451,147.1163858,1348.48,522.180055,4638.7712,1.55375,1.55375,1796.299389,695.5918619,35.3533689,-0.516354246,1573.8688,4.454,4.454,73.61032909,128.2987422,0.231200025,2.085,0.239249215,6.1965,414.4072241,147.1163858,0.382205472,inactive
0.366338137,128.693315,2115.84,811.6626255,6432.1536,2.906041667,2.906041667,2467.454382,946.5462897,51.33857526,-0.653494554,1506.3808,9.247933333,9.247933333,135.8939792,113.3376375,0.30181562,4.679375,0.35700743,15.3482,392.277405,128.693315,0.385627659,inactive
0.92384138,124.3182394,0,0,0,0.70125,0.70125,0,0,102.5325,-0.15859643,0,1.95075,1.95075,364.56,99.57468257,0.112140466,0.900833333,0.14546652,2.686,335.8471512,124.3182394,0.925834205,inactive
0.518226489,117.9082793,0,0,0,2.188125,2.188125,0,0,41.19440399,-0.631201445,0,5.814,5.814,92.79466533,105.1177461,0.232846186,2.3475,0.22559218,6.2985,386.9973027,117.9082793,0.533842932,inactive
0.138139299,22.77617925,0,0,0,1.34,1.34,0,0,14.40727273,-0.708844176,0,3.58275,3.58275,6.131666667,18.04690037,0.274333329,1.2075,0.296819609,3.3915,49.14638766,22.77617925,0.18343139,inactive
0.408196445,62.59741839,0,0,0,1.199791667,1.199791667,0,0,34.13227172,-0.723962483,0,3.23,3.23,59.41736249,47.88171386,0.421732712,1.334166667,0.495290538,3.7145,157.8577695,62.59741839,0.442087549,inactive
0.505693883,159.6864586,738.72,283.3822098,2245.7088,1.491458333,1.491458333,861.4819177,330.4752132,55.54471936,-0.751395372,600.704,4.0375,4.0375,140.2570824,143.3267147,0.158733732,2.505,0.19328999,7.554375,488.0464129,159.6864586,0.552324758,inactive
0.399418989,50.86502055,0,0,0,1.125,1.125,0,0,22.79633518,-0.626329198,0,2.8783125,2.8783125,44.66351999,39.84140282,0.295813294,1.2825,0.308482446,3.83775,118.735399,50.86502055,0.413346304,inactive
0.383287805,63.35135981,0,0,0,2.878,2.878,0,0,28.38,-1.375264124,0,7.94124,7.94124,80.41,55.98859883,0,1.075,0,3.3282,193.0679118,63.35135981,0.383287805,inactive
0,0,0,0,0,2.413125,2.413125,0,0,0,-0.529871428,0,6.1678125,6.1678125,0,0,0,0,0,0,0,0,0,inactive
0.44646461,59.87776419,1450.08,556.2687821,4408.2432,1.634375,1.634375,1691.057098,648.7106037,23.29994293,-0.684668421,1145.9584,4.536875,4.536875,30.17963207,49.6669294,0.376479716,1.845,0.460256772,5.3295,135.5427125,59.87776419,0.504802441,inactive
0.257738831,63.34813292,571.52,219.2422034,1737.4208,2.28,2.28,666.4962985,255.6762966,25.03146105,-0.31394661,508.288,6.9312,6.9312,24.95362124,53.92811863,0.147769117,3.04,0.166534898,9.2416,158.4458153,63.34813292,0.328842186,inactive
0.421358626,148.8812576,0,0,0,2.378125,2.378125,0,0,79.79829459,-0.80414438,0,6.2985,6.2985,235.575105,132.5927123,0.22685207,2.5375,0.264961248,6.783,481.8112977,148.8812576,0.421663547,inactive
0.423866655,73.75379829,851.2,326.5309413,2587.648,1.415833333,1.415833333,992.6540615,380.7944844,35.52608876,-0.553485723,757.8112,4.211033333,4.211033333,78.78627737,63.7612617,0.347114226,2.02875,0.411910429,6.0743,204.4716469,73.75379829,0.430508502,inactive
0.240477585,32.76362847,0,0,0,1.172708333,1.172708333,0,0,23.25188184,-0.484314744,0,3.4409,3.4409,24.2240754,25.73578134,0.175028379,1.479166667,0.204823115,4.372533333,65.51444369,32.76362847,0.266741819,inactive
0.376050695,99.13536076,0,0,0,1.572083333,1.572083333,0,0,46.2395849,-0.628328185,0,4.7139,4.7139,103.1857991,86.05453828,0.308291632,2.201666667,0.371015712,6.779833333,289.2302771,99.13536076,0.393961893,inactive
0.36729288,239.2140509,684,262.390935,2079.36,1.50375,1.50375,797.6684423,305.9955678,43.58104501,-0.29961327,646.912,4.372533333,4.372533333,113.6063214,216.877211,0.096363063,2.092083333,0.09624432,6.2358,733.0874634,239.2140509,0.372004788,inactive
0.971242518,87.22683766,0,0,0,0.96375,0.96375,0,0,91.14,-0.273102024,0,2.467125,2.467125,296.205,62.46180591,0.051594878,1.0325,0.052474222,3.02175,224.2421326,87.22683766,0.971242518,inactive
0.639395902,117.9009244,0,0,0,2.188125,2.188125,0,0,60.03642857,-0.717156371,0,5.814,5.814,153.5275,103.8562087,0.309154306,2.3475,0.31455448,6.2985,408.9957177,117.9009244,0.643152855,inactive
0.402239813,101.2431616,741.76,284.5483917,2254.9504,1.525625,1.525625,865.0271108,331.8351935,36.0071348,-0.553674315,609.9456,4.5524,4.5524,76.62686417,86.89509338,0.171254656,2.138333333,0.205636614,6.618333333,285.0366093,101.2431616,0.413622842,inactive
0.206804696,108.0325214,1345.04,520.8479631,4626.9376,2.38,2.38,1791.716993,693.8173929,28.20862692,-0.51537882,1562.0352,7.5392,7.5392,36.54524983,92.98694142,0.181451966,3.68,0.240022637,11.7952,314.6169825,108.0325214,0.279564012,inactive
0.367846447,160.510573,0,0,0,1.428125,1.428125,0,0,41.78759483,-0.702710329,0,3.876,3.876,77.56584638,141.2628567,0.371806074,1.5875,0.425728426,4.3605,573.8749009,160.510573,0.397420868,inactive
0.371377213,147.1717644,0,0,0,2.701,2.701,0,0,82.52115833,-1.446703973,0,7.13064,7.13064,285.903861,138.5644886,0.246866506,1.5605,0.291370075,4.41212,577.4805589,147.1717644,0.380032783,inactive
0.480058907,118.2246874,957.6,367.347309,2911.104,1.55375,1.55375,1116.735819,428.3937949,41.14597429,-0.731867441,711.6032,4.454,4.454,92.17928747,103.3705223,0.314292637,2.085,0.377615807,6.1965,343.9754908,118.2246874,0.501764318,inactive
0.328938723,116.5884684,732.64,281.0498459,2227.2256,2.28,2.28,854.3915315,327.7552526,38.72279037,-0.735006205,600.704,6.9312,6.9312,73.53046923,102.2450707,0.239578997,3.04,0.304590487,9.2416,354.0404163,116.5884684,0.388046004,inactive
0.361956595,151.62517,0,0,0,2.79225,2.79225,0,0,46.28057132,-1.436607029,0,7.3633275,7.3633275,70.8022113,134.7457044,0.173972278,1.945,0.201551925,5.664533333,515.9173542,151.62517,0.380556569,inactive
0.332995699,87.69227281,1334.72,516.8516871,4591.4368,1.29125,1.29125,1777.969804,688.4939858,32.02283631,-0.672239296,1562.0352,3.553,3.553,62.26347657,73.96309617,0.285230882,1.57625,0.367099975,4.743,240.8316398,87.69227281,0.363528245,inactive
0.530031307,103.3990845,538.08,206.4142022,1635.7632,1.185,1.185,627.4991746,240.7165133,62.36930979,-0.423160792,489.8048,3.23,3.23,184.1992429,101.1184185,0.414639471,1.3975,0.483458137,3.876,402.7845058,103.3990845,0.547339678,inactive
0.428077167,102.1956729,2231.36,855.977539,6783.3344,2.906041667,2.906041667,2602.171718,998.2255411,39.88187792,-0.61539074,1497.1392,9.247933333,9.247933333,78.55746833,90.37737599,0.217096655,4.679375,0.278862712,15.3482,314.4545537,102.1956729,0.456966632,inactive
0.43054925,89.33958282,2256.64,873.852337,7762.8416,3.420833333,3.420833333,3006.052039,1164.051687,28.45291565,-1.000842722,2047.2128,10.3001125,10.3001125,47.62368382,72.49327325,0.250061966,2.651666667,0.267285471,8.5054,212.8316275,89.33958282,0.4544052,inactive
0.475079968,82.63869821,1346.72,516.6185964,4094.0288,3.3875,3.3875,1570.520533,602.4712735,40.46914842,-1.091689152,887.1936,10.0421125,10.0421125,102.6911786,72.31523181,0.156325643,2.3125,0.186638344,7.224,271.1854988,82.63869821,0.493585359,inactive
0.460252167,79.01359081,878.56,337.0265787,2670.8224,1.66,1.66,1024.560799,393.0343071,34.11279149,-0.661624988,748.5696,4.777,4.777,70.06434999,66.98456499,0.351400856,2.40375,0.4065512,7.1655,217.3740861,79.01359081,0.468440721,inactive
0.399829167,90.75019384,839.04,321.8662136,2550.6816,1.871458333,1.871458333,978.4732892,375.3545632,45.09118573,-0.804206251,702.3616,5.0065,5.0065,110.2737515,81.08807107,0.313726446,2.030833333,0.385207244,5.491,299.4111841,90.75019384,0.412001348,inactive
0.290591263,109.5522958,422.56,162.0992887,1284.5824,0.572083333,0.572083333,492.7818377,189.0372619,36.31191583,-0.133442948,425.1136,1.615,1.615,92.14583088,104.7758885,0.120865783,0.890833333,0.1368871,2.584,435.0899843,109.5522958,0.294362978,inactive
0.293716208,100.8157647,422.56,162.0992887,1284.5824,0.572083333,0.572083333,492.7818377,189.0372619,36.31191583,-0.133442948,425.1136,1.615,1.615,92.14583088,100.4729528,0.122118184,0.890833333,0.149665178,2.584,426.0250216,100.8157647,0.29743388,inactive
0.393840375,104.1169928,741.76,284.5483917,2254.9504,2.251458333,2.251458333,865.0271108,331.8351935,37.33210746,-0.696802033,609.9456,5.9755,5.9755,70.81132143,92.03550468,0.330684223,2.410833333,0.394468049,6.46,333.8991634,104.1169928,0.409213862,inactive
0.387844322,117.7283633,541.12,207.5803841,1645.0048,1.375,1.375,631.0443677,242.0764936,57.4339843,-0.437858467,480.5632,3.7145,3.7145,168.4599942,114.5260364,0.405342726,1.5875,0.479206572,4.3605,462.8328002,117.7283633,0.391209407,inactive
0.427646101,57.879364,842.08,323.0323955,2559.9232,1.421875,1.421875,982.0184823,376.7145435,37.41193341,-0.758250122,720.8448,3.890875,3.890875,74.90608708,50.36786264,0.305273665,1.3975,0.384798462,3.876,178.794633,57.879364,0.439508366,inactive
0.335165345,90.59926061,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,43.57991676,-0.7811078,591.4624,3.3915,3.3915,106.9371479,89.40060509,0.254614636,1.3975,0.313149399,3.876,348.0656106,90.59926061,0.348618978,inactive
0.389632995,91.28671929,829.92,318.3676678,2522.9568,1.50375,1.50375,967.83771,371.2746222,40.81327939,-0.73671894,711.6032,4.199,4.199,91.02660718,88.08076401,0.299266354,1.8225,0.365319923,5.168,336.6277126,91.28671929,0.397905163,inactive
0.366734131,88.13909317,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,46.1885329,-0.774421289,591.4624,3.3915,3.3915,107.5901068,84.73225749,0.290851723,1.3975,0.360220702,3.876,321.8966644,88.13909317,0.382653626,inactive
0.349365481,101.2317454,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,43.57991676,-0.78103905,591.4624,3.3915,3.3915,106.9371479,98.15078676,0.289307569,1.3975,0.355387974,3.876,360.7483103,101.2317454,0.359034419,inactive
0.359132332,96.80818527,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,43.57991676,-0.781038803,591.4624,3.3915,3.3915,106.9371479,93.96693574,0.355521278,1.3975,0.433469862,3.876,346.327779,96.80818527,0.368692251,inactive
0.349349733,98.60570602,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,43.57991676,-0.781039449,591.4624,3.3915,3.3915,106.9371479,95.67917065,0.297049654,1.3975,0.362993783,3.876,351.5753002,98.60570602,0.359055039,inactive
0.351750834,101.3340728,1358.8,526.176331,4674.272,1.39375,1.39375,1810.046579,700.915269,44.2886727,-0.656500256,1573.8688,3.83775,3.83775,88.44845485,91.4480657,0.390369323,1.7125,0.464351048,4.93425,322.8215152,101.3340728,0.396035596,inactive
0.350707477,95.20564807,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,43.57991676,-0.781039844,591.4624,3.3915,3.3915,106.9371479,92.54106872,0.320574057,1.3975,0.390510755,3.876,340.8701077,95.20564807,0.360495342,inactive
0.400072486,95.02145576,550.24,211.0789299,1672.7296,0.96375,0.96375,641.6799469,246.1564345,57.08236655,-0.657796436,480.5632,2.74125,2.74125,143.3232217,90.18396806,0.174838812,1.2825,0.21030283,3.83775,342.177173,95.02145576,0.406823921,inactive
0.316656619,99.39792339,0,0,0,1.618125,1.618125,0,0,50.81170773,-0.811594321,0,4.3605,4.3605,125.4728756,98.02689546,0.250399948,1.7775,0.309683017,4.93425,377.7805488,99.39792339,0.348198909,inactive
0.338226213,141.9980138,538.08,206.4142022,1635.7632,1.185,1.185,627.4991746,240.7165133,56.75794132,-0.436101691,480.5632,3.23,3.23,166.1019596,129.3781115,0.046307768,1.3975,0.048623157,3.876,468.1461221,141.9980138,0.33931477,inactive
0.377397225,94.46778013,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,31.38654881,-0.58409876,554.496,4.743,4.743,61.2024965,84.568184,0.14136589,2.42875,0.209842061,7.35675,297.1004709,94.46778013,0.400212853,inactive
0.410255485,80.17596029,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,31.23843891,-0.578543829,554.496,4.743,4.743,60.86582254,74.21163605,0.342217883,2.42875,0.420105417,7.35675,270.122952,80.17596029,0.429058488,inactive
0.304887363,116.6114772,1334.72,516.8516871,4591.4368,0.96375,0.96375,1777.969804,688.4939858,48.49505887,-0.663826561,1562.0352,2.74125,2.74125,96.33170462,106.3218938,0.229897861,1.2825,0.279130986,3.83775,383.4449295,116.6114772,0.339153854,inactive
0.443179967,91.28562543,0,0,0,3.186666667,3.186666667,0,0,46.3235007,-1.200813993,0,9.314875,9.314875,121.0984677,79.24966049,0.233027591,1.863333333,0.271617294,5.9168,262.3957403,91.28562543,0.480379992,inactive
0.421869856,67.38754386,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,31.06519211,-0.573847138,554.496,4.743,4.743,60.40352158,59.52198306,0.094962617,2.42875,0.101115143,7.35675,164.9178757,67.38754386,0.437392668,inactive
0.386755575,110.8473869,811.68,311.3705762,2467.5072,1.669166667,1.669166667,946.5665515,363.1147404,35.52257204,-0.664560783,776.2944,4.981166667,4.981166667,64.05552894,99.45022205,0.463791421,2.78875,0.536518078,8.3847,345.461726,110.8473869,0.41118806,inactive
0.449322471,50.2860448,747.84,286.8807556,2273.4336,1.829375,1.829375,872.1174969,334.5551541,31.17615012,-0.528629973,739.328,5.56635,5.56635,53.18466957,47.01370079,0.30684024,3.22875,0.355560613,10.0362,163.3499026,50.2860448,0.458785594,inactive
0.322044054,93.99412894,775.2,297.376393,2356.608,1.525625,1.525625,904.0242346,346.7949768,42.29620959,-0.656149091,628.4288,4.42,4.42,91.19847993,89.52493876,0.294644336,2.11,0.382383882,6.38775,332.810058,93.99412894,0.338183601,inactive
0.31849063,30.92305828,0,0,0,1.50875,1.50875,0,0,26.91666575,-0.596609411,0,4.5524,4.5524,36.77751818,23.09381931,0.13377625,2.138333333,0.17380926,6.618333333,61.21733663,30.92305828,0.337760838,inactive
0.393538992,75.42979443,957.6,367.347309,2911.104,1.64875,1.64875,1116.735819,428.3937949,35.23029158,-0.611197833,730.0864,4.7329,4.7329,71.81374586,65.50814765,0.200280656,2.008333333,0.257375464,5.8735,208.6670093,75.42979443,0.415519527,inactive
0.37791649,206.0500552,611.04,234.4025686,1857.5616,3.2975,3.2975,712.5838085,273.3560406,64.49268092,-1.203345571,0,8.721,8.721,146.4187065,191.1051011,0.327427786,3.2975,0.387860855,8.721,821.5886027,206.0500552,0.382895787,inactive
0.356662852,199.0303056,604.96,232.0702047,1839.0784,3.2975,3.2975,705.4934223,270.63608,58.23528598,-1.215375367,0,8.721,8.721,151.4408268,184.317041,0.163573414,3.2975,0.191590403,8.721,772.7492366,199.0303056,0.365131311,inactive
0.55181127,90.6865078,0,0,0,2.91675,2.91675,0,0,74.53986061,-1.18034623,0,7.62777,7.62777,199.984936,75.92867276,0.140414701,1.33725,0.181582114,3.95514,262.9686791,90.6865078,0.552278295,inactive
0.3642478,100.2489682,0,0,0,3.08875,3.08875,0,0,69.45553357,-1.136691463,0,8.4753,8.4753,190.8525423,84.13713867,0.123350292,2.22875,0.147653949,6.5919,284.2162521,100.2489682,0.366482,inactive
0.370795375,109.0597407,890.72,341.6913064,2707.7888,2.188125,2.188125,1038.741572,398.4742283,40.91346435,-0.963643177,813.2608,5.814,5.814,83.75818457,97.09704815,0.322564163,2.3475,0.387942381,6.2985,345.6528405,109.0597407,0.384045859,inactive
0.367527536,88.30909154,890.72,341.6913064,2707.7888,1.808125,1.808125,1038.741572,398.4742283,41.07755955,-0.963643177,813.2608,4.845,4.845,84.2436757,78.308205,0.158849195,2.00375,0.198161705,6.06475,279.9639631,88.30909154,0.379517001,inactive
0.34906089,86.36620175,1403.52,543.4935267,4828.1088,1.871458333,1.871458333,1869.617732,723.9833665,45.06697141,-0.8151553,1597.536,5.0065,5.0065,106.3638522,77.26482005,0.122276446,2.030833333,0.168463693,5.5165,273.3308436,86.36620175,0.376038697,inactive
0.417749196,76.796477,608,233.2363866,1848.32,0.868333333,0.868333333,709.0386154,271.9960603,58.61166849,-0.418553882,526.7712,2.4225,2.4225,175.6454053,71.76499802,0.154169733,1.080833333,0.177634443,3.0685,284.5770881,76.796477,0.423933429,inactive
0.524757795,101.4752135,0,0,0,1.618125,1.618125,0,0,78.68197183,-0.80308847,0,4.3605,4.3605,239.7565421,99.26239038,0.401695104,1.7775,0.471734539,4.845,381.3560985,101.4752135,0.524923582,inactive
0.301618219,97.82718948,1658.08,642.068333,5703.7952,1.565,1.565,2208.715065,855.2940751,34.46450478,-0.651590051,1834.208,4.199,4.199,44.473124,84.85011377,0.372714393,1.7775,0.435638208,4.93425,301.6841094,97.82718948,0.360949361,inactive
0.301618219,99.6144332,1658.08,642.068333,5703.7952,1.565,1.565,2208.715065,855.2940751,34.46450478,-0.651590051,1834.208,4.199,4.199,44.473124,86.55657012,0.372714393,1.7775,0.435638208,4.93425,307.3049169,99.6144332,0.360949361,inactive
0.421464201,101.716526,532,204.0818383,1617.28,1.438333333,1.438333333,620.4087885,237.9965527,55.13837007,-0.656002709,480.5632,3.876,3.876,134.3806806,92.53146733,0.403710089,1.7125,0.468475741,4.93425,364.9918955,101.716526,0.436232429,inactive
0.292624439,106.1733259,422.56,162.0992887,1284.5824,0.572083333,0.572083333,492.7818377,189.0372619,36.31191583,-0.133442948,425.1136,1.615,1.615,92.14583088,101.7321819,0.150802964,0.890833333,0.155665049,2.584,424.4399233,106.1733259,0.296480603,inactive
0.382544931,124.3319212,532,204.0818383,1617.28,1.438333333,1.438333333,620.4087885,237.9965527,56.62917217,-0.435890022,480.5632,3.876,3.876,164.6540017,118.868873,0.120773917,1.650833333,0.137611018,4.522,464.4216683,124.3319212,0.384585518,inactive
0.24873493,106.3781739,1658.08,642.068333,5703.7952,1.565,1.565,2208.715065,855.2940751,28.71682879,-0.427326892,1834.208,4.199,4.199,33.43443515,93.45855174,0.364635868,1.7775,0.426865549,4.845,350.8140982,106.3781739,0.295374426,inactive
0.379794745,110.4653831,720.48,276.3851182,2190.2592,1.238125,1.238125,840.2107592,322.3153314,44.55691743,-0.777626967,628.4288,3.3915,3.3915,109.6912877,99.0673714,0.237850406,1.3975,0.306959364,3.876,355.2287202,110.4653831,0.393644575,inactive
0.261490372,107.7414841,1658.08,642.068333,5703.7952,1.438333333,1.438333333,2208.715065,855.2940751,30.06817302,-0.435872916,1834.208,3.876,3.876,30.84789962,97.23050259,0.393992379,1.650833333,0.46071211,4.522,387.4706543,107.7414841,0.304760286,inactive
0.273187867,118.5528636,1658.08,642.068333,5703.7952,2.378125,2.378125,2208.715065,855.2940751,32.71076548,-0.809838476,1834.208,6.2985,6.2985,31.79088123,107.5693788,0.400859975,2.5375,0.46800085,6.783,427.5589864,118.5528636,0.326097473,inactive
0.391912682,110.4412599,532,204.0818383,1617.28,1.438333333,1.438333333,620.4087885,237.9965527,56.62917217,-0.435890022,480.5632,3.876,3.876,164.6540017,109.8263666,0.124083286,1.650833333,0.143363742,4.522,434.7874052,110.4412599,0.39401739,inactive
0.35812681,86.93544323,839.04,321.8662136,2550.6816,0.868333333,0.868333333,978.4732892,375.3545632,36.97407283,-0.334268389,702.3616,2.4225,2.4225,86.16377096,77.92621875,0.377549402,1.080833333,0.428685088,3.0685,325.7276025,86.93544323,0.365102204,inactive
0.375514582,77.35305634,842.08,323.0323955,2559.9232,1.475625,1.475625,982.0184823,376.7145435,40.82757835,-0.702755878,720.8448,4.165,4.165,83.51259653,67.94942122,0.265315881,1.8475,0.329548766,5.35925,270.3500472,77.35305634,0.388256746,inactive
0.425054305,55.54090469,0,0,0,1.39375,1.39375,0,0,44.47298992,-0.651452906,0,3.83775,3.83775,82.43925541,44.29921448,0.197351488,1.7125,0.237579401,4.93425,143.2829162,55.54090469,0.45685317,inactive
0.484207291,101.1951426,0,0,0,1.618125,1.618125,0,0,79.22853256,-0.800179391,0,4.3605,4.3605,242.5523164,96.29168311,0.245781973,1.7775,0.304930408,4.845,377.7238854,101.1951426,0.485072046,inactive
0.355099268,74.25150002,538.08,206.4142022,1635.7632,1.39375,1.39375,627.4991746,240.7165133,38.99800719,-0.656341309,480.5632,3.83775,3.83775,78.92152273,65.99552923,0.317719468,1.7125,0.400253213,4.93425,245.7037081,74.25150002,0.367943684,inactive
0.420796746,80.13742395,0,0,0,1.491458333,1.491458333,0,0,47.54547374,-0.806864077,0,4.0375,4.0375,104.159188,72.4955171,0.294082394,1.7125,0.360811457,4.93425,262.8397335,80.13742395,0.433072484,inactive
0.370688683,82.6528941,848.16,325.3647594,2578.4064,1.491458333,1.491458333,989.1088684,379.4345041,45.77916291,-0.807215048,702.3616,4.0375,4.0375,97.74693486,72.55256956,0.218838531,1.7125,0.286977283,4.93425,256.2062355,82.6528941,0.389026268,inactive
0.370881465,70.24407649,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,36.45349083,-0.697159125,1654.2464,9.247933333,9.247933333,74.70210053,61.06716272,0.206027938,4.679375,0.242158678,15.3482,227.2581494,70.24407649,0.386490495,inactive
0.349853528,73.70034301,0,0,0,1.618125,1.618125,0,0,34.39113964,-0.654707509,0,4.3605,4.3605,64.51820392,62.53150077,0.080399684,1.8725,0.098685372,5.5505,208.9630393,73.70034301,0.366028386,inactive
